property_name,property_type,address,area,year,floors,developer,transaction_count,image_url,region,district,code
Hang Lung Centre,Office,2-20 Paterson Street,"11,488 - 12,034ft² approx",1975 Year,26 Floor(s),Hang Lung Properties Limited,10,https://hkis.centanet.com/oir/am3CbuI6amMyMCZFWFpYWkdaW0dZWkVaXFhTLFouLFsoXS5eL1pfUl1cKC9ZKFguU10oKy4oWkQAGg0=.jpg,HK_Island,Causeway Bay,WS007
Kyoto Plaza,Office,491-499 Lockhart Road,"2,743 - 4,984ft² approx",1992 Year,23 Floor(s),,9,https://hkis.centanet.com/oir/AgWqBopSAgtaWE4tMDIwNi8yNy8wNS1BOkA3NkM2MEEzQzc2NjJHO0BGNkYwQzEzNkYwRjQwNixocmdl.jpg,HK_Island,Causeway Bay,WS007
"Times Square, Tower 2",Office,1 Matheson Street,"17,000 - 19,559ft² approx",1993 Year,39 Floor(s),Wheelock and Company Limited,7,https://hkis.centanet.com/oir/ZmHOYu42Zm8-PCpJVFZUVktWV0tVVkklVFFUUiAiJV5SUlNSJFBTXlYlJCJfJCBUI18nVlRUU0gMFgE=.jpg,HK_Island,Causeway Bay,WS007
68 Yee Wo Street,Office,68 Yee Wo Street,"8,757 - 10,733ft² approx",1984 Year,24 Floor(s),,7,https://hkis.centanet.com/oir/HBu0GJRMHBVERlAzLiwuLTEtLjEuJTMuJSQtWihfXyUqWSQoJS1fXiRaKixYLlovLikvLF8oWTJ2bHs=.jpg,HK_Island,Causeway Bay,WS007
"China Tai Ping Tower, Phase II",Office,8 Sunning Road,"4,450ft² approx",1997 Year,27 Floor(s),,7,https://hkis.centanet.com/oir/Hhm2GpZOHhdGRFIxLC4sLjMuLzMtLjFfLy9dLy9fKV8tXCYqXCstJ10oWCgqKi0sWC0sLV0mWzB0bnk=.jpg,HK_Island,Causeway Bay,WS007
Prosperous Commercial Building,Office,54-58 Jardine's Bazaar,"2,696 - 3,966ft² approx",1991 Year,26 Floor(s),Cheerwall Development Limited,7,https://hkis.centanet.com/oir/BAOsAIxUBA1cXkgrNjQ2MCk1NCk2MSs0RTFAMUE8PEYxQEUwMDBFPEdAQUczRT1BNjNFNTUyNipudGFj.jpg,HK_Island,Causeway Bay,WS007
Catic Plaza,Office,8 Causeway Road,"2,729 - 4,762ft² approx",1994 Year,28 Floor(s),Times Properties Limited,4,https://hkis.centanet.com/oir/Hhm2GpZOHhdGRFIxLC4sLjMuLzMtLjEmLVpYXSpaWiktWysqXS5cJihaL11bX18sLFwtJiktWjB0bnk=.jpg,HK_Island,Causeway Bay,WS007
World Trade Centre,Office,280 Gloucester Road,"9,268 - 12,770ft² approx",1976 Year,43 Floor(s),Sun Hung Kai Properties Limited,5,https://hkis.centanet.com/oir/bmnGauY-bmc2NCJBXF5cXkNeX0NdXkFfVyooXygqVlYvL19aKFksV1koVlZXV1YrVlkoLFYqKEAEHgk=.jpg,HK_Island,Causeway Bay,WS007
Plaza 2000,Office,8 Canal Road East,"2,046 - 5,188ft² approx",1982 Year,25 Floor(s),,4,https://hkis.centanet.com/oir/HBu0GJRMHBVERlAzLiwuLDEsLTEvLDMqKy8tJC8tJFkpKCQoKF4vJFguKyhdWl1ZWFokJS4vJTJ2bHs=.jpg,HK_Island,Causeway Bay,WS007
Park Avenue Tower,Office,5 Moreton Terrace,"2,839ft² approx",1992 Year,28 Floor(s),Kwong Sang Hong Estate Agents Limited,4,https://hkis.centanet.com/oir/FRK9EZ1FFRxNT1k6JyUnJTglJDgmJToiJidTVixWUyVQVC0hV1FXLSBRU1YlLSQiVyMgJiAmIDt_ZXI=.jpg,HK_Island,Causeway Bay,WS007
Circle Plaza,Office,499 Hennessy Road,"1,300 - 2,120ft² approx",1988 Year,24 Floor(s),,4,https://hkis.centanet.com/oir/EhW6FppCEhtKSF49ICIgIj8iIz8hIj0rI1EgViohKidUKiAmUytQKyUjVyckJFRTViAkJVEiUDx4YnU=.jpg,HK_Island,Causeway Bay,WS007
"Times Square, Tower 1",Office,1 Matheson Street,"16,345 - 17,283ft² approx",1993 Year,47 Floor(s),Wheelock and Company Limited,3,https://hkis.centanet.com/oir/bGvEaOQ8bGU0NiBDXlxeXEFcXUFfXENULl0uW19cLlwqW15YWiovLlwtW1QqXV5ZVVwtWVpbXkIGHAs=.jpg,HK_Island,Causeway Bay,WS007
Soundwill Plaza,Office,38 Russell Street,"7,156ft² approx",1996 Year,32 Floor(s),Soundwill Real Estate Agency Limited,3,https://hkis.centanet.com/oir/am3CbuI6amMyMCZFWFpYWEdaXkdYXEVTXilaWCxaUissKSheLl5eUlwoWy8pLlhdX1koKStaXUQAGg0=.jpg,HK_Island,Causeway Bay,WS007
Chung Wai Commercial Building,Office,447-449 Lockhart Road,"1,526 - 2,400ft² approx",1993 Year,23 Floor(s),,2,https://hkis.centanet.com/oir/ERa5FZlBERhJS10-IyEjITwhIDwiIT5UU1UpJVVTVVMkVFUlVFMjUFNVICEgVFUmI1NXIiYoVT97YXY=.jpg,HK_Island,Causeway Bay,WS007
Cofco Tower,Office,262 Gloucester Road,"6,092 - 6,352ft² approx",1993 Year,33 Floor(s),,3,https://hkis.centanet.com/oir/dHPccPwkdH0sLjhbRkRGR1lFRVlETFtBQkJFRk01QkcxRTdARUA1NUY2MUAwRjFMMkNGTUMxRloeBBET.jpg,HK_Island,Causeway Bay,WS007
East Point Centre,Office,555 Hennessy Road,"14,008ft² approx",1985 Year,22 Floor(s),,2,https://hkis.centanet.com/oir/R0DvQ88XR04fHQtodXd2cWp3cWp3dGh2d3B0dnNpDRcA.jpg,HK_Island,Causeway Bay,WS007
Tower 535,Office,535 Jaffe Road,"10,034 - 17,057ft² approx",2015 Year,25 Floor(s),PHOENIX PROPERTY INVESTORS (H.K.) LIMITED,2,https://hkis.centanet.com/oir/HRq1GZVNHRRFR1EyLy0vLTAtLDAuLTIlXyolXltZXF9YLlgpKS4sXy0kKS8oXCokLlwpXFglLjN3bXo=.jpg,HK_Island,Causeway Bay,WS007
Fortune Centre,Office,44-48 Yun Ping Road,"2,713 - 2,771ft² approx",1994 Year,22 Floor(s),Jodwell Investment Limited,1,https://hkis.centanet.com/oir/FxC_E59HFx5PTVs4JSclJzonJjokJzglJyIlVlIkICYgUyEjLyRUVVMiUiYjJVUiI1FUVCIhLzl9Z3A=.jpg,HK_Island,Causeway Bay,WS007
Siu On Plaza,Office,482 Jaffe Road,"4,088 - 7,006ft² approx",1993 Year,28 Floor(s),,1,https://hkis.centanet.com/oir/ERa5FZlBERhJS10-IyEjITwhIDwiIT4pVVciIVJXIlcpICElUidXU1IpIigpIlAoVVVUUlMmIT97YXY=.jpg,HK_Island,Causeway Bay,WS007
Leighton Centre,Office,77 Leighton Road,"16,858ft² approx",1977 Year,25 Floor(s),,8,https://hkis.centanet.com/oir/DAukCIRcDAVUVkAjPjw-OSE8PyE8PyM5SU8-Sjo9PUlNSjQ4SDg1Tjk0Pjs8PTQ_OzVOSDQ0OSJmfGlr.jpg,HK_Island,Causeway Bay,WS007
Causeway Bay Plaza 2,Office,463-483 Lockhart Road,"7,265 - 14,800ft² approx",1992 Year,24 Floor(s),BRAIN ASSETS Industrial Limited,6,https://hkis.centanet.com/oir/a2zDb-M7a2IzMSdEWVtZW0ZbWkZYW0QqXl0qKCovLypTXClfWVouUl1TW1pSWFlaWVwoWl9fUkUBGww=.jpg,HK_Island,Causeway Bay,WS007
Causeway Bay Plaza 1,Office,489 Hennessy Road,"8,650 - 12,650ft² approx",1989 Year,25 Floor(s),BRAIN ASSETS Industrial Limited,22,https://hkis.centanet.com/oir/YmXKZuoyYms6OC5NUFJQUk9SU09RUk1WUyFaI1BSIVYkJlFWUyRaW1dSVlEnJ1BUUyRaUFJWI0wIEgU=.jpg,HK_Island,Causeway Bay,WS007
Hysan Place,Office,500 Hennessy Road,"16,000 - 16,433ft² approx",2012 Year,39 Floor(s),Hysan Development Company Limited,1,https://hkis.centanet.com/oir/b2jHa-c_b2Y3NSNAXV9dX0JfXkJcX0ArLl0rVlssK1gsKlZbKildVykrKy0qX19WWl4tV10sXkEFHwg=.jpg,HK_Island,Causeway Bay,WS007
Eton Tower,Office,8 Hysan Avenue,"4,108 - 5,050ft² approx",1977 Year,24 Floor(s),,1,https://hkis.centanet.com/oir/bmnGauY-bmc2NCJBXF5cXkNeX0NdXkFfX19dLFpeWlxbWV1aWSgqL1otXSwvXF4sXC8sW1cvLUAEHgk=.jpg,HK_Island,Causeway Bay,WS007
One Hysan Avenue,Office,1 Hysan Avenue,"5,077 - 5,526ft² approx",1976 Year,25 Floor(s),Hysan Development Company Limited,2,https://hkis.centanet.com/oir/GB-wHJBIGBFAQlQ3KigqKDUoKTUrKDcpXCwpXS0vLi5aIFosWSsgWiBcLlwpKiwhXS8oKCBaXjZyaH8=.jpg,HK_Island,Causeway Bay,WS007
Lee Garden Five,Office,18 Hysan Avenue,"5,044 - 5,178ft² approx",1989 Year,25 Floor(s),,2,https://hkis.centanet.com/oir/FxC_E59HFx5PTVs4JSclJzonJjokJzhTI1NWJy8nJyAjLy4jJlQlVlZWU1YmLlYgUi8nLiJUVjl9Z3A=.jpg,HK_Island,Causeway Bay,WS007
Lee Garden Two,Office,2-38 Yun Ping Road,"15,000 - 15,829ft² approx",1992 Year,33 Floor(s),,,https://hkis.centanet.com/oir/AQapBYlRAQhZW00uMzEzNSwwMywwMS4wQzBENjNFR0JDNDQ1R0dEQ0dFQzEyRUNDRDAwNDVHMy9rcWRm.jpg,HK_Island,Causeway Bay,WS007
Lee Garden Six,Office,111 Leighton Road,"2,897ft² approx",1988 Year,23 Floor(s),,2,https://hkis.centanet.com/oir/FRK9EZ1FFRxNT1k6JyUnJTglJDgmJTosLCEnJyYtLVAlUC0hUCFQVCImIiMmICctIyEhUVchJjt_ZXI=.jpg,HK_Island,Causeway Bay,WS007
Goldmark,Office,502 Hennessy Road,"4,025 - 6,080ft² approx",1987 Year,25 Floor(s),New World Group,4,https://hkis.centanet.com/oir/GxyzH5NLGxJDQVc0KSspKzYrKjYoKzRfWCxeLCsrLi1dLFgvXipdIl0pKSsiLihaWCpYL14jWTVxa3w=.jpg,HK_Island,Causeway Bay,WS007
WINDSOR HOUSE - CHUBB TOWER,Office,311 Gloucester Road,"17,479 - 21,035ft² approx",1979 Year,39 Floor(s),SYLVAN HOLDINGS Company Limited,8,https://hkis.centanet.com/oir/fnnWevYufncmJDJRTE5MTVNOSVNOSlFITTpMPUxLSEY7P0pKPU86P0o7PU44SUg_T0xPTUw8PVAUDhsZ.jpg,HK_Island,Causeway Bay,WS007
Lee Garden One,Office,33 Hysan Avenue,"16,200 - 18,600ft² approx",1997 Year,50 Floor(s),Hysan Development Company Limited,8,https://hkis.centanet.com/oir/GxyzH5NLGxJDQVc0KSspKzYrKjYoKzQsLy4qLyhdIitaWSMvWF5eIixaIl9fWShaLFgpKyMtWDVxa3w=.jpg,HK_Island,Causeway Bay,WS007
Lee Garden Three,Office,10 Hysan Avenue,"16,712 - 17,293ft² approx",2017 Year,29 Floor(s),,1,https://hkis.centanet.com/oir/YmXKZuoyYms6OC5NUFJQUE9SWk9TUk0mV1dWVFVRJiRbIVBWV1tQIFdVUVBUW1QgUSFVIVcjJEwIEgU=.jpg,HK_Island,Causeway Bay,WS007
The Center,Office,99 Queen's Road Central,"13,213 - 26,967ft² approx",1998 Year,71 Floor(s),LDC / Cheung Kong (Holdings) Limited,21,https://hkis.centanet.com/oir/FRK9EZ1FFRxNT1k6JyUnJTglJzgkJDogVC0sLCUjJSIiViwhIiYlLVQgIiYtIFclIyUkVictLDt_ZXI=.jpg,HK_Island,Central,WS004
World-Wide House,Office,19 Des Voeux Road Central,"10,383 - 20,218ft² approx",1980 Year,27 Floor(s),Cheung Kong (Holdings) Limited,27,https://hkis.centanet.com/oir/FRK9EZ1FFRxNT1k6JyUnJTglIDgnIDotJS0lIlBQLCAmUFMhLSZWLSZUUy0gIyIhICcjLCUmLTt_ZXI=.jpg,HK_Island,Central,WS004
China Insurance Group Building,Office,139-141 Des Voeux Road Central,"10,589 - 14,505ft² approx",1967 Year,32 Floor(s),Wheelock and Company Limited,11,https://hkis.centanet.com/oir/CwyjD4NbCwJTUUckOTs5OCY7OCY5PCRKOjM8PU9KOjs4Tz0_Ojk9Mjs4OjlJMj44OTtNOk44TSVhe25s.jpg,HK_Island,Central,WS004
Bank of America Tower,Office,12 Harcourt Road,,1975 Year,40 Floor(s),Gammon Construction Limited,17,https://hkis.centanet.com/oir/YmXKZuoyYms6OC5NUFJQUk9SU09RU01VJFUgVFMnUFtUU1NWICZRWlIjUlNQUFMkWidVWlVRV0wIEgU=.jpg,HK_Island,Central,WS004
The Centrium,Office,60 Wyndham Street,"11,727 - 12,547ft² approx",2001 Year,36 Floor(s),SINO GROUP,1,https://hkis.centanet.com/oir/GR6xHZFJGRBBQ1U2KykrKTQpKzQpLjZaKi8pLlwoWishXC8tKlgrIVhcL18oLC5aK1wvIS9aKTdzaX4=.jpg,HK_Island,Central,WS004
Cheung Kong Center,Office,2 Queen's Road Central,"20,000 - 22,454ft² approx",2004 Year,75 Floor(s),Hutchison Whampoa Limited,27,https://hkis.centanet.com/oir/CwyjD4NbCwJTUUckOTs5PyY6OyY5PiQ9PEgyPzxPMklPTjI_PE0ySUozOzk-Mz48SjI9Pz9PPyVhe25s.jpg,HK_Island,Central,WS004
Champion Tower,Office,3 Garden Road,"8,400 - 17,812ft² approx",1992 Year,50 Floor(s),Great Eagle Holdings Limited,22,https://hkis.centanet.com/oir/FBO8EJxEFB1MTlg7JiQmJDkkJjklIDtVIyctJiMhIVYiIyIgJlIiViNXLSUlLVUlIyUsVSJRUDp-ZHM=.jpg,HK_Island,Central,WS004
Prosperous Building,Office,48-52 Des Voeux Road Central,"2,194 - 2,874ft² approx",1968 Year,17 Floor(s),Man Hing Hong,19,https://hkis.centanet.com/oir/CA-gDIBYCAFQUkQnOjg6OiU5OSU7OCdKTDpLSU0xP0o4PDs8Ok1OSk48TThKTTxMPEk8MDoxTiZieG1v.jpg,HK_Island,Central,WS004
ICBC Tower (Garden Road),Office,3 Garden Road,"10,000 - 17,600ft² approx",1992 Year,37 Floor(s),Great Eagle Holdings Limited,17,https://hkis.centanet.com/oir/VlH-Ut4GVl8ODBp5ZGZnZ3tnZntnYXlvZm9hZXg8JjE=.jpg,HK_Island,Central,WS004
Wing On House,Office,71 Des Voeux Road Central,"7,525 - 16,066ft² approx",1967 Year,31 Floor(s),Realty Building Limited,10,https://hkis.centanet.com/oir/Cg2iDoJaCgNSUEYlODo4OSc6Mic6OSVJTjI7Ojs7TDI-PDg-Tk5OSDM9S0k6SE9IPDk_OUgySCRgem9t.jpg,HK_Island,Central,WS004
Man Yee Building,Office,60-68 Des Voeux Road Central,"8,590 - 11,585ft² approx",1999 Year,31 Floor(s),Man Hing Hong,16,https://hkis.centanet.com/oir/DAukCIRcDAVUVkAjPjw-PyE8OyE-PSM-OjRNPjo6PT08Tkk4SDk4ND87PzpIPTo-Tzk0PjU0OSJmfGlr.jpg,HK_Island,Central,WS004
Universal Trade Centre,Office,3 Arbuthnot Road,"7,649ft² approx",1992 Year,32 Floor(s),Henderson Land Development Company Limited,7,https://hkis.centanet.com/oir/ERa5FZlBERhJS10-IyEjIDwgITwjID4oUCNSI1BXJyQoISMlIVInUFQnVyAiKCBQI1NVIikhIT97YXY=.jpg,HK_Island,Central,WS004
Nine Queen's Road Central,Office,9 Queen's Road Central,"290 - 14,751ft² approx",1991 Year,37 Floor(s),SYLVAN HOLDINGS Company Limited,6,https://hkis.centanet.com/oir/Hhm2GpZOHhdGRFIxLC4sLjMuKzMsKzEtKCwnKCpYLFwsWycqJ10sJltYXVgsWFhaWictKi0uXDB0bnk=.jpg,HK_Island,Central,WS004
Entertainment Building,Office,30 Queen's Road Central,"4,858 - 6,055ft² approx",1993 Year,34 Floor(s),Evergo International Holdings Company Limited,13,https://hkis.centanet.com/oir/b2jHa-c_b2Y3NSNAXV9eWUJeXkJdXUBeXlldX1ZBBR8I.jpg,HK_Island,Central,WS004
1 Lyndhurst Tower,Office,1 Lyndhurst Terrace,"3,764 - 4,005ft² approx",1993 Year,24 Floor(s),Maintown Development Limited,10,https://hkis.centanet.com/oir/fHvUePQsfHUkJjBTTkxOSFFMSFFNSVNNPUVMRThLTUg-ODlIRTg4RT1MSks-TEhMSUU9PkpOSlIWDBkb.jpg,HK_Island,Central,WS004
Oriental Crystal Commercial Building,Office,46 Lyndhurst Terrace,"1,800 - 3,781ft² approx",1994 Year,25 Floor(s),Kiu Wai Company Limited,7,https://hkis.centanet.com/oir/ZGPMYOw0ZG08PihLVlRWV0lVVklUVUtdXCchU1BUJSJTVlxQJ1ZTXVxVVCYiXVJTUVRVUCBXUUoOFAM=.jpg,HK_Island,Central,WS004
Hong Kong Diamond Exchange Building,Office,8-10 Duddell Street,"2,750 - 4,270ft² approx",1981 Year,25 Floor(s),,7,"/_ipx/q_80,s_220x165/images/no-photo.png",HK_Island,Central,WS004
Chinachem Tower,Office,34-37 Connaught Road Central,"4,157 - 4,290ft² approx",1967 Year,26 Floor(s),Chinachem,5,https://hkis.centanet.com/oir/bWrFaeU9bWQ1NyFCX11fXUBdX0BcWkJVW19eK1lZK18sLyhZL19aLFUuWVtZVV8rXV9YWV4vWUMHHQo=.jpg,HK_Island,Central,WS004
Euro Trade Centre,Office,21-23 Des Voeux Road Central,"5,261 - 6,188ft² approx",1982 Year,24 Floor(s),,1,https://hkis.centanet.com/oir/ERa5FZlBERhJS10-IyEjITwhIzwgKT4pIlImKCAiJyVVIyUlVCkiUCEmICAjIydVJidSKFImKT97YXY=.jpg,HK_Island,Central,WS004
Century Square,Office,1-13 D'aguilar Street,"2,956 - 5,454ft² approx",1984 Year,26 Floor(s),,5,https://hkis.centanet.com/oir/aW7BbeE5aWAxMyVGW1lbWURZW0RYWEZaXFtQXVlfLV5bL1pdKihZKF8oLVldX11fKCosLytQUEcDGQ4=.jpg,HK_Island,Central,WS004
Wheelock House,Office,20 Pedder Street,"9,151 - 10,317ft² approx",1984 Year,27 Floor(s),Wheelock and Company Limited,1,"/_ipx/q_80,s_220x165/images/no-photo.png",HK_Island,Central,WS004
Printing House,Office,6 Duddell Street,"2,816 - 5,344ft² approx",1980 Year,22 Floor(s),HANG LUNG,5,https://hkis.centanet.com/oir/a2zDb-M7a2IzMSdEWVtZW0ZbWUZaWEQvWSguWl1aL1NdKVNfWV5ZUi0tXSovXltYXy9cUltaU0UBGww=.jpg,HK_Island,Central,WS004
Two Chinachem Plaza,Office,68 Connaught Road Central,"3,437 - 5,227ft² approx",1990 Year,26 Floor(s),Chinachem,4,https://hkis.centanet.com/oir/CA-gDIBYCAFQUkQnOjg6OyU4OyU6PydNSTE6MU45PT4-TE48OE4-MUlNOkw-PzxOSjhNSjs_TCZieG1v.jpg,HK_Island,Central,WS004
Crawford House,Office,70 Queen's Road Central,"4,572 - 5,861ft² approx",1977 Year,24 Floor(s),Wheelock Properties Limited,4,https://hkis.centanet.com/oir/YmXKZuoyYms6OC5NUFJTVE9TU09QUE1TU1RQU1dMCBIF.jpg,HK_Island,Central,WS004
Pearl Oriental House,Office,60 Stanley Street,"2,082 - 3,138ft² approx",1994 Year,24 Floor(s),Pearl Oriental Holdings Limited 明珠興業,1,https://hkis.centanet.com/oir/aG_AbOA4aGEwMiRHWlhaWEVYWkVZXEcrUFpcUFhaLVgqXl1cKVBYUCsrXlBeKlouKl1RUVFQLkYCGA8=.jpg,HK_Island,Central,WS004
Duke Wellington House,Office,14-24 Wellington Street,"3,102 - 3,507ft² approx",1968 Year,12 Floor(s),,1,https://hkis.centanet.com/oir/YWbJZekxYWg5Oy1OU1FTUUxRU0xQVk5WVlZVWCBVWVlVUSNVJFgnIFNSV1AkWCJTJFUnUFIiWE8LEQY=.jpg,HK_Island,Central,WS004
Bangkok Bank Building,Office,28 Des Voeux Road Central,"1,060 - 4,650ft² approx",1971 Year,22 Floor(s),,3,https://hkis.centanet.com/oir/ZWLNYe01ZWw9PylKV1VUUkhVXUhVUkpUV11QV1BLDxUC.jpg,HK_Island,Central,WS004
8 Wyndham Street,Office,8 Wyndham Street,"2,353 - 3,586ft² approx",1997 Year,27 Floor(s),Marvel Properties Limited,3,https://hkis.centanet.com/oir/GB-wHJBIGBFAQlQ3KigqKDUoKjUpIDcuKi8gLVtcW1xbLissLiBaISBcLlkqXl0sWSpeKVkpLzZyaH8=.jpg,HK_Island,Central,WS004
Hip Shing Hong Centre,Office,51-57 Des Voeux Road Central,"2,734 - 2,736ft² approx",1995 Year,27 Floor(s),LAU SHUET KWAI,3,https://hkis.centanet.com/oir/U1T7V9sDU1oLCR98YWNiYn5iY35iZHxqY2pmZ305IzQ=.jpg,HK_Island,Central,WS004
Asia Standard Tower,Office,59-65 Queen's Road Central,"2,702 - 5,621ft² approx",1977 Year,24 Floor(s),Asia Standard International Group Limited,2,https://hkis.centanet.com/oir/Hhm2GpZOHhdGRFIxLC4sLjMvLjMtLjFaKysrXVsnLVhbKFgqLilcX1opLCooLyguKi1aWC1cWzB0bnk=.jpg,HK_Island,Central,WS004
The Wellington,Office,198 Wellington Street,"1,174 - 7,035ft² approx",2014 Year,28 Floor(s),Nan Fung Development Limited,2,https://hkis.centanet.com/oir/eH_QfPAoeHEgIjRXSkhKTFVJSlVJSFdBSjo9PEw-Ok09TjxMTDw6QE48TkE7TTo7OTw-PkpKT1YSCB0f.jpg,HK_Island,Central,WS004
V Heun Building,Office,138 Queen's Road Central,"2,996 - 4,500ft² approx",1982 Year,24 Floor(s),V. Heun Limited,1,https://hkis.centanet.com/oir/EBe4FJhAEBlISlw_IiAiID0gIj0hJz9TVCAgICIhJylRISkkJlIoUiBTUykoJlEmKCRUUVQjJD56YHc=.jpg,HK_Island,Central,WS004
Malahon Centre,Office,10-12 Stanley Street,"1,359 - 2,368ft² approx",1983 Year,22 Floor(s),,1,https://hkis.centanet.com/oir/YWbJZekxYWg5Oy1OU1FTUUxRU0xQWU5VUVciJSQgVVcnIFBVUlAlWCUgWFZUUVFZUidRJyMnI08LEQY=.jpg,HK_Island,Central,WS004
Two Chinachem Central,Office,26 Des Voeux Road Central,"2,700 - 2,717ft² approx",2017 Year,26 Floor(s),,1,https://hkis.centanet.com/oir/ZmHOYu42Zm8-PCpJVFZXUUtWXktWUUlXVF5TVVFIDBYB.jpg,HK_Island,Central,WS004
AIA Central,Office,1 Connaught Road Central,"12,200 - 15,970ft² approx",2005 Year,33 Floor(s),麗新集團0,7,https://hkis.centanet.com/oir/GR6xHZFJGRBBQ1U2KykrKTQpKzQoKDZdW1oqKl9bKFpcWCstIF1YWytaWFosWlsqKCEuKCBYKTdzaX4=.jpg,HK_Island,Central,WS004
Alexandra House,Office,18 Chater Road,"11,000ft² approx",1978 Year,37 Floor(s),SYLVAN HOLDINGS Company Limited,3,https://hkis.centanet.com/oir/Hxi3G5dPHxZHRVMwLS8tLzIvLTIuJzBZXllcKC8tJlldXC4rXFlcJ1smWlwvXSgpXFkoKysmXTF1b3g=.jpg,HK_Island,Central,WS004
The Hong Kong Club Building,Office,3 Chater Road,"8,688 - 9,109ft² approx",1984 Year,24 Floor(s),,,https://hkis.centanet.com/oir/bWrFaeU9bWQ1NyFCX11fXUBdX0BcWkJfWl5VK1UoXigsVVpZWS8uLysvWF5YWF1bX1ksWVpVVUMHHQo=.jpg,HK_Island,Central,WS004
Prince's Building,Office,10 Chater Road,"20,000ft² approx",1965 Year,28 Floor(s),SYLVAN HOLDINGS Company Limited,3,https://hkis.centanet.com/oir/QEfoRMgQQEkYGgxvcnBxd21wdG1yeG9xcnJzdnluChAH.jpg,HK_Island,Central,WS004
Jardine House,Office,1 Connaught Place,"14,383 - 15,519ft² approx",1974 Year,52 Floor(s),SYLVAN HOLDINGS Company Limited,16,https://hkis.centanet.com/oir/GxyzH5NLGxJDQVc0KSspKzYrKTYqKDQtKihZLCIvLV0jXSkvKi0tWi4sIiopLSgiLy8sKl0vIzVxa3w=.jpg,HK_Island,Central,WS004
One Exchange Square,Office,8 Connaught Place,"12,000 - 14,172ft² approx",1985 Year,52 Floor(s),SYLVAN HOLDINGS Company Limited,3,https://hkis.centanet.com/oir/FhG-Ep5GFh9OTFo5JCYkJjsmJDsnJTlUUiNTUCYkICIgUC4iICEvLlRVVFdVIlInJi8nJCVUUDh8ZnE=.jpg,HK_Island,Central,WS004
Three Exchange Square,Office,8 Connaught Place,"10,707 - 12,000ft² approx",1988 Year,33 Floor(s),SYLVAN HOLDINGS Company Limited,2,https://hkis.centanet.com/oir/EBe4FJhAEBlISlw_IiAiID0gIj0hIz8jUyEkUSUlJSciI1EkIiInKVEgUVIkICAhJSRRKSgkKT56YHc=.jpg,HK_Island,Central,WS004
Two Exchange Square,Office,8 Connaught Place,"12,901 - 14,336ft² approx",1985 Year,49 Floor(s),SYLVAN HOLDINGS Company Limited,9,https://hkis.centanet.com/oir/FxC_E59HFx5PTVs4JSclJzonJTomJDguLyIjVSRRUy9RIFIjI1EuLicnVlNRJFMiUVMvIVUlIzl9Z3A=.jpg,HK_Island,Central,WS004
CCB Tower,Office,3 Connaught Road Central,"6,905 - 7,419ft² approx",2012 Year,31 Floor(s),Lai Sun Development Company Limited,3,https://hkis.centanet.com/oir/FBO8EJxEFB1MTlg7JiQmJDkkJjkkIztXLVckIFFSViEnUVcgUSwhVSYnI1VRVS0hIlBRLCYlUDp-ZHM=.jpg,HK_Island,Central,WS004
Edinburgh Tower,Office,15 Queen's Road Central,"12,000 - 13,227ft² approx",1983 Year,47 Floor(s),SYLVAN HOLDINGS Company Limited,3,https://hkis.centanet.com/oir/ZWLNYe01ZWw9PylKV1VXVUhVV0hUVEpSUiNcUl1cVl0jXFRRICdXXVRXXFZSJF1RUlBWUVEnUEsPFQI=.jpg,HK_Island,Central,WS004
Gloucester Tower,Office,15 Queen's Road Central,"12,000 - 13,200ft² approx",1980 Year,47 Floor(s),SYLVAN HOLDINGS Company Limited,8,https://hkis.centanet.com/oir/ZGPMYOw0ZG08PihLVlRWVElUVklVV0tdIlFQViBQVlIlJ1dQVF1dXVMhVlEnJVBSXFNdJlFRUkoOFAM=.jpg,HK_Island,Central,WS004
Melbourne Plaza,Office,33 Queen's Road Central,"8,506 - 8,556ft² approx",1971 Year,26 Floor(s),,5,https://hkis.centanet.com/oir/bWrFaeU9bWQ1NyFCX11fXUBdWkBfWUJaLC8uVFgrVF9bVF1ZWV8rVF5cWS4sXlUuKF4oXC5bKUMHHQo=.jpg,HK_Island,Central,WS004
New World Tower I,Office,16-18 Queen's Road Central,"7,910 - 10,376ft² approx",1977 Year,42 Floor(s),New World Development Company Limited,18,https://hkis.centanet.com/oir/EBe4FJhAEBlISlw_IiAiID0gIj0hKD8gJiUmKVUjJyZWUSUkUSAoUiBUJCRWKSYpICFTKSEmUj56YHc=.jpg,HK_Island,Central,WS004
New World Tower II,Office,16-18 Queen's Road Central,"4,920ft² approx",1977 Year,24 Floor(s),New World Development Company Limited,2,https://hkis.centanet.com/oir/Y2TLZ-szY2o7OS9MUVNRU05TUU5SW0xTIFBVJ1cgJVVaJldXJlshIlQhIVolUiJWV1IiViFXUU0JEwQ=.jpg,HK_Island,Central,WS004
Bank Of China Tower,Office,1 Garden Road,"5,635 - 18,591ft² approx",1989 Year,70 Floor(s),The Bank of China,1,https://hkis.centanet.com/oir/V1D_U98HV14PDRt4ZWdmZnpmZ3pmYHhuZ25gZXk9JzA=.jpg,HK_Island,Central,WS004
