Date,Address,Price,Area,Ft_Price,Agency
2025-02-13,啟欣苑 A座 24樓 22室,$327.6萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 23樓 16室,$257.78萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 15樓 22室,$319.69萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 37樓 9室,$377.7萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 15樓 2室,$318.08萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 10樓 16室,$247.91萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 6樓 19室,$225.82萬,--,--,土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1A) 20樓 G室,$347.6萬,312呎,"@$11,141",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 6樓 K室,$262.8萬,311呎,"@$8,450",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 15樓 K室,$325.6萬,312呎,"@$10,436",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 10樓 E室,$443.9萬,439呎,"@$10,112",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1A) 17樓 G室,$334.4萬,312呎,"@$10,718",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1A) 7樓 G室,$292.6萬,312呎,"@$9,378",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 11樓 A室,$673.1萬,651呎,"@$10,339",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 15樓 G室,$296.2萬,309呎,"@$9,586",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 9樓 D室,$495.8萬,427呎,"@$11,611",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 9樓 A室,$671萬,651呎,"@$10,307",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 8樓 E室,$518.5萬,460呎,"@$11,272",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 7樓 D室,$421.6萬,447呎,"@$9,432",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 22樓 D室,$537.3萬,447呎,"@$12,020",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1A) 5樓 H室,$292.4萬,312呎,"@$9,372",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 9樓 D室,$442.6萬,447呎,"@$9,902",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 12樓 J室,$273.6萬,309呎,"@$8,854",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 20樓 J室,$302.2萬,309呎,"@$9,780",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 6樓 H室,$423.8萬,441呎,"@$9,610",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 6樓 J室,$280.5萬,307呎,"@$9,137",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 9樓 E室,$537.8萬,460呎,"@$11,691",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 19樓 K室,$337.2萬,312呎,"@$10,808",土地註冊處
2025-02-13,日出康城 10期 LP10 2座 (2A) 57樓 B室,"$4,340萬","1,997呎","@$21,733",土地註冊處
2025-02-13,河畔花園 C座 十九樓 6室,$301萬,269呎,"@$11,190",土地註冊處
2025-02-13,利東邨 東昇樓 34樓 22室,$255萬,381呎,"@$6,693",土地註冊處
2025-02-13,啟欣苑 B座 35樓 2室,$333.28萬,--,--,土地註冊處
2025-02-13,昭明苑 19樓 2室,$282.3萬,--,--,土地註冊處
2025-02-13,昭明苑 16樓 2室,$279.42萬,--,--,土地註冊處
2025-02-13,昭明苑 31樓 2室,$298.17萬,--,--,土地註冊處
2025-02-13,昭明苑 32樓 3室,$288.68萬,--,--,土地註冊處
2025-02-13,昭明苑 37樓 7室,$276.3萬,--,--,土地註冊處
2025-02-13,昭明苑 41樓 2室,$300.08萬,--,--,土地註冊處
2025-02-13,昭明苑 39樓 2室,$302.01萬,--,--,土地註冊處
2025-02-13,昭明苑 32樓 15室,$295.08萬,--,--,土地註冊處
2025-02-13,昭明苑 29樓 3室,$287.03萬,--,--,土地註冊處
2025-02-13,昭明苑 17樓 15室,$277.08萬,--,--,土地註冊處
2025-02-13,昭明苑 15樓 2室,$278.46萬,--,--,土地註冊處
2025-02-13,昭明苑 32樓 6室,$289.86萬,--,--,土地註冊處
2025-02-13,昭明苑 31樓 15室,$294.61萬,--,--,土地註冊處
2025-02-13,昭明苑 17樓 16室,$282.94萬,--,--,土地註冊處
2025-02-13,昭明苑 39樓 6室,$294.53萬,--,--,土地註冊處
2025-02-13,昭明苑 41樓 6室,$292.63萬,--,--,土地註冊處
2025-02-13,昭明苑 30樓 7室,$272.38萬,--,--,土地註冊處
2025-02-13,昭明苑 15樓 16室,$281.04萬,--,--,土地註冊處
2025-02-13,昭明苑 10樓 13室,$251.25萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 15樓 25室,$303.32萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 1樓 14室,$314.77萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 10樓 13室,$333.57萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 30樓 25室,$315.67萬,--,--,土地註冊處
2025-02-13,Miami Quay 1期 3座 9樓 G室,"$1,017.4萬",450呎,"@$22,609",土地註冊處
2025-02-13,啟岸 20樓 B1室,$433萬,268呎,"@$16,157",土地註冊處
2025-02-13,萬年街13號 2樓,$400萬,691呎,"@$5,789",土地註冊處
2025-02-13,啟欣苑 B座 3樓 3室,$298.31萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 17樓 19室,$319.4萬,--,--,土地註冊處
2025-02-13,麗都花園 1座 14樓 F室,$486萬,657呎,"@$7,397",土地註冊處
2025-02-13,慶華大樓 二樓 H室,$195萬,276呎,"@$7,065",土地註冊處
2025-02-13,又一居 5座 3樓 B室,"$1,038萬",737呎,"@$14,084",土地註冊處
2025-02-13,寧峰苑 晴峰閣 (A座) 12樓 8室,$390萬,506呎,"@$7,708",土地註冊處
2025-02-13,富強苑 富逸閣 (E座) 二十樓 5室,$387萬,401呎,"@$9,651",土地註冊處
2025-02-13,黃埔花園 3期 翠楊苑 車位 地庫 208號,$160萬,--,--,土地註冊處
2025-02-13,Koko Hills 1期 2座 1樓 E室,"$1,519萬",695呎,"@$21,856",土地註冊處
2025-02-13,黃埔花園 2期 錦桃苑 9座 13樓 E室,$558萬,389呎,"@$14,344",土地註冊處
2025-02-13,華明邨 康明樓 (3座) 13樓 14室,$270萬,376呎,"@$7,181",土地註冊處
2025-02-13,偉恒昌新邨 偉景閣 A座 10樓 2室,$400萬,369呎,"@$10,840",土地註冊處
2025-02-13,海禧華庭 2座 10樓 F室,$388萬,383呎,"@$10,131",土地註冊處
2025-02-13,嘉翠園 2座 28樓 C室,$462萬,456呎,"@$10,132",土地註冊處
2025-02-13,欣景花園 4座 14樓 C室,$790萬,681呎,"@$11,601",土地註冊處
2025-02-13,傲華 5樓 D室,$594.7萬,340呎,"@$17,491",土地註冊處
2025-02-13,啟欣苑 A座 33樓 6室,$326.6萬,--,--,土地註冊處
2025-02-13,加惠臺 2座 33樓 G室,$778萬,464呎,"@$16,767",土地註冊處
2025-02-13,日出康城 2期A 領都 車位 1樓 136號,$100萬,--,--,土地註冊處
2025-02-13,昭明苑 35樓 7室,$274.68萬,--,--,土地註冊處
2025-02-13,安秀苑 A座 31樓 10室,$262.26萬,--,--,土地註冊處
2025-02-13,順安大廈 13樓 A室,$357萬,320呎,"@$11,156",土地註冊處
2025-02-13,維景灣畔 1期 3座 30樓 G室,$685萬,512呎,"@$13,379",土地註冊處
2025-02-13,昇悅居 1座 50樓 F室,$860萬,609呎,"@$14,122",土地註冊處
2025-02-13,均益大廈 3期 B座 四樓 B7室,$360萬,393呎,"@$9,160",土地註冊處
2025-02-13,港島南岸 4A期 海盈山 2座 (2B) 6樓 D室,"$1,077.26萬",535呎,"@$20,136",土地註冊處
2025-02-13,高寶閣 14樓 D室,$530萬,383呎,"@$13,838",土地註冊處
2025-02-13,Yoho West 1期 2B座 5樓 B5室,$375萬,--,--,土地註冊處
2025-02-13,君頤峰 車位 3樓 208號,$200萬,--,--,土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1B) 18樓 K室,$335萬,312呎,"@$10,737",土地註冊處
2025-02-13,順緻苑 順華閣 (D座) 地下 13室,$500萬,656呎,"@$7,622",土地註冊處
2025-02-13,富寧花園 6座 11樓 F室,$378萬,452呎,"@$8,363",土地註冊處
2025-02-13,日出康城 1期 首都 維也納 (6座-左翼) 19樓 D室,$693.8萬,705呎,"@$9,841",土地註冊處
2025-02-13,Double Coast 1期 Double Coast I 3座 25樓 H室,$577萬,324呎,"@$17,809",土地註冊處
2025-02-13,朗屏邨 喜屏樓 3樓 10室,$122萬,381呎,"@$3,202",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 17樓 H室,$277萬,305呎,"@$9,082",土地註冊處
2025-02-13,美孚新邨 2期 百老匯街37-39號 4樓 37號B室,$550萬,610呎,"@$9,016",土地註冊處
2025-02-13,御金．國峰 1座 25樓 B室,"$1,550萬",928呎,"@$16,703",土地註冊處
2025-02-13,觀塘大廈 車位 低層地下 2號,$37.5萬,--,--,土地註冊處
2025-02-13,新圍苑 新奐閣 (E座) 二十三樓 5室,$250萬,401呎,"@$6,234",土地註冊處
2025-02-13,安慶大樓 九樓 21A號,$270萬,338呎,"@$7,988",土地註冊處
2025-02-13,天晉 II 3A座 28樓 A室,$842萬,551呎,"@$15,281",土地註冊處
2025-02-13,翠濤閣 2座 7樓 B室,$368.8萬,477呎,"@$7,732",土地註冊處
2025-02-13,威景臺 車位 4樓 456號,$60萬,--,--,土地註冊處
2025-02-13,囍滙 2期 2座 27樓 A室,"$1,980萬",761呎,"@$26,018",土地註冊處
2025-02-13,嘉富大廈 車位 低層地下 2號,$50萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 2樓 20室,$350.36萬,--,--,土地註冊處
2025-02-13,翠擁華庭 車位 地庫2 63號,$93萬,--,--,土地註冊處
2025-02-13,豐景園 1座 3樓 4室,$318萬,340呎,"@$9,353",土地註冊處
2025-02-13,大寧閣 2樓 A室,$360萬,295呎,"@$12,203",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 19樓 J室,$292.6萬,309呎,"@$9,469",土地註冊處
2025-02-13,士丹頓街32A-32C號 2樓 32A號,$678萬,381呎,"@$17,795",土地註冊處
2025-02-13,海怡半島 1期 海寧閣 (5座) 1樓 A室,$825萬,721呎,"@$11,442",土地註冊處
2025-02-13,啟欣苑 B座 17樓 12室,$334.56萬,--,--,土地註冊處
2025-02-13,叠翠軒 3座 三十五樓 H室,$468萬,452呎,"@$10,354",土地註冊處
2025-02-13,Sky Garden 32樓 A室,"$1,370萬",640呎,"@$21,406",土地註冊處
2025-02-13,SKY GARDEN 車位 3樓 30號,$150萬,--,--,土地註冊處
2025-02-13,港島南岸 4A期 海盈山 2座 (2A) 31樓 G室,"$1,010.57萬",509呎,"@$19,854",土地註冊處
2025-02-13,101 Kings Road 30樓 L室,"$1,187.3萬",434呎,"@$27,357",土地註冊處
2025-02-13,澄天 9樓 E室,$478.12萬,286呎,"@$16,717",土地註冊處
2025-02-13,海柏花園 3座 19樓 H室,$550萬,412呎,"@$13,350",土地註冊處
2025-02-13,愉翠苑 愉政閣 (R座) 38樓 2室,$508萬,519呎,"@$9,788",土地註冊處
2025-02-13,美孚新邨 3期 百老匯街72-74號 9樓 72號C室,$512萬,541呎,"@$9,464",土地註冊處
2025-02-13,唐明苑 唐煌閣 (B座) 5樓 1室,$490萬,646呎,"@$7,585",土地註冊處
2025-02-13,香港仔中心 海晶閣 (K座) 11樓 5室,$600萬,572呎,"@$10,490",土地註冊處
2025-02-13,啟欣苑 B座 11樓 19室,$313.4萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 17樓 6室,$309.39萬,--,--,土地註冊處
2025-02-13,昇悅居 3座 48樓 H室,$785萬,513呎,"@$15,302",土地註冊處
2025-02-13,坤成樓 六樓 10室(160號),$250萬,450呎,"@$5,556",土地註冊處
2025-02-13,金來大廈 八樓 H室,$218萬,248呎,"@$8,790",土地註冊處
2025-02-13,海福花園 福熹閣 (2座) 2樓 J室,$478萬,497呎,"@$9,618",土地註冊處
2025-02-13,筲箕灣廣場 麗怡苑 (2座) 11樓 H室,$418萬,344呎,"@$12,151",土地註冊處
2025-02-13,Larchwood 3樓 H室,$460萬,186呎,"@$24,731",土地註冊處
2025-02-13,寶盈花園 5座 5樓 B室,$452萬,484呎,"@$9,339",土地註冊處
2025-02-13,啟欣苑 A座 6樓 17室,$310.64萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 30樓 19室,$329.9萬,--,--,土地註冊處
2025-02-13,金泰別墅 洋房13,"$1,200萬",--,--,土地註冊處
2025-02-13,瓏珀山 2期 King Tower 2座 25樓 C室,"$1,893.7萬",986呎,"@$19,206",土地註冊處
2025-02-13,龍騰閣 16樓 A室,"$2,200萬","1,216呎","@$18,092",土地註冊處
2025-02-13,昭明苑 37樓 8室,$272.83萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 12樓 16室,$343.16萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 11樓 16室,$342.16萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 9樓 12室,$325.96萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 10樓 3室,$311.51萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 12樓 3室,$313.79萬,--,--,土地註冊處
2025-02-13,啟欣苑 B座 6樓 5室,$346.87萬,--,--,土地註冊處
2025-02-13,昭明苑 39樓 14室,$334.6萬,--,--,土地註冊處
2025-02-13,友福園 19樓 H室,$310萬,240呎,"@$12,917",土地註冊處
2025-02-13,昌盛金鋪大樓 6樓 9室,$330萬,478呎,"@$6,904",土地註冊處
2025-02-13,星輝豪庭 車位 地庫2 29號,$150萬,--,--,土地註冊處
2025-02-13,星輝豪庭 車位 地庫1 51號,$150萬,--,--,土地註冊處
2025-02-13,嘉華星濤灣 2座 36樓 F室,$620萬,494呎,"@$12,551",土地註冊處
2025-02-13,啟豐園 3座 17樓 G室,$365萬,375呎,"@$9,733",土地註冊處
2025-02-13,永利中心 車位 3樓 15號,$72萬,--,--,土地註冊處
2025-02-13,碧瑤灣 車位 低層地下1樓 133號(19-24座),$63萬,--,--,土地註冊處
2025-02-13,碧瑤灣 車位 低層地下1樓 134號(19-24座),$63萬,--,--,土地註冊處
2025-02-13,廣豐台 車位 1樓 10號,$140萬,--,--,土地註冊處
2025-02-13,耀安邨 耀平樓 (2座) 14樓 9室,$213.8萬,407呎,"@$5,253",土地註冊處
2025-02-13,愉翠苑 愉勤閣 (S座) 11樓 2室,$490萬,519呎,"@$9,441",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 19樓 H室,$289.2萬,305呎,"@$9,482",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1A) 6樓 K室,$298.7萬,318呎,"@$9,393",土地註冊處
2025-02-13,康強苑 36樓 1室,$570萬,634呎,"@$8,991",土地註冊處
2025-02-13,海逸豪園 4期 海逸灣 車位 地庫2 72號,$265萬,--,--,土地註冊處
2025-02-13,昭明苑 25樓 6室,$285.37萬,--,--,土地註冊處
2025-02-13,朗晴居 3座 6樓 F室,$723萬,756呎,"@$9,563",土地註冊處
2025-02-13,南豐新邨 8座 26樓 H室,$620萬,570呎,"@$10,877",土地註冊處
2025-02-13,昭明苑 31樓 10室,$192.93萬,--,--,土地註冊處
2025-02-13,啟欣苑 A座 13樓 21室,$377.1萬,--,--,土地註冊處
2025-02-13,太古城 海景花園(西) 綠楊閣 (35座) 27樓 C室,"$1,130萬",897呎,"@$12,598",土地註冊處
2025-02-13,寶翠園 2期 5座 16樓 D室,"$2,050萬","1,097呎","@$18,687",土地註冊處
2025-02-13,黃埔花園 12期 銀竹苑 4座 10樓 B室,$708萬,607呎,"@$11,664",土地註冊處
2025-02-13,南豐新邨 12座 21樓 B室,$473萬,391呎,"@$12,097",土地註冊處
2025-02-13,荔枝角道67號 8樓 C室,$300萬,520呎,"@$5,769",土地註冊處
2025-02-13,太古城 海景花園(東) 碧藤閣 (42座) 12樓 D室,"$1,230萬",922呎,"@$13,341",土地註冊處
2025-02-13,聯邦花園 威尼斯閣 (3座) 5樓 B室,"$1,768.89萬","1,166呎","@$15,171",土地註冊處
2025-02-13,聯邦花園 車位 低層地下 D5號,$120萬,--,--,土地註冊處
2025-02-13,嘉湖山莊 1期 樂湖居 9座 7樓 B室,$480萬,633呎,"@$7,583",土地註冊處
2025-02-13,怡翠苑 樂怡閣 (C座) 九樓 1室,$440萬,466呎,"@$9,442",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 1座 (1A) 18樓 K室,$352.7萬,318呎,"@$11,091",土地註冊處
2025-02-13,黃金海灣 2期 珀岸 2座 16樓 A室,$711.3萬,651呎,"@$10,926",土地註冊處
2025-02-13,啟德海灣 1期 2B座 1樓 H室,$802.8萬,390呎,"@$20,585",土地註冊處
2025-02-13,兆康苑 兆基閣 (R座) 二十一樓 7室,$308萬,467呎,"@$6,595",土地註冊處
2025-02-13,美孚新邨 5期 車位 地下 126號,$76萬,--,--,土地註冊處
2025-02-13,富榮花園 車位 3樓 331號,$136萬,--,--,土地註冊處
2025-02-13,麗城花園 3期 2座 40樓 H室,$645萬,728呎,"@$8,860",土地註冊處
2025-02-13,愉景新城 2期 7座 38樓 D室,$700萬,610呎,"@$11,475",土地註冊處
2025-02-13,昇薈 1座 38樓 C室,"$1,820萬","1,485呎","@$12,256",土地註冊處
2025-02-13,美孚新邨 1期 百老匯街25-27號 10樓 27號A室,$660萬,700呎,"@$9,429",土地註冊處
2025-02-13,益昌大廈 十四樓 22室,$220萬,299呎,"@$7,358",土地註冊處
2025-02-13,日出康城 1期 首都 維也納 (6座-左翼) 25樓 C室,$581萬,518呎,"@$11,216",土地註冊處
2025-02-13,港麗豪園 2座 18樓 D室,$595萬,479呎,"@$12,422",土地註冊處
2025-02-13,麗都花園 3座 15樓 D室,$398萬,555呎,"@$7,171",土地註冊處
2025-02-13,加州花園 1期C 偉仕居 紅棉徑 13號屋,"$1,200萬","1,377呎","@$8,715",土地註冊處
2025-02-13,新都城 2期 6座 1樓 A室,$500萬,441呎,"@$11,338",土地註冊處
2025-02-13,No. 133 Portofino 2座,"$1,480萬","1,031呎","@$14,355",土地註冊處
2025-02-13,卓爾居 2期 6座 18樓 A室,$568萬,521呎,"@$10,902",土地註冊處
2025-02-13,栢慧豪園 1期 6座 46樓 B室,$490萬,502呎,"@$9,761",土地註冊處
2025-02-13,半島豪庭 1座 26樓 F室,$969.8萬,653呎,"@$14,851",土地註冊處
2025-02-13,St. George's Mansions 1座 17樓 B室,"$8,500萬","1,724呎","@$49,304",土地註冊處
2025-02-13,朗晴居 車位 地庫 417號,$70萬,--,--,土地註冊處
2025-02-13,昭明苑 39樓 8室,$275.11萬,--,--,土地註冊處
2025-02-13,昭明苑 14樓 6室,$275.41萬,--,--,土地註冊處
2025-02-13,昭明苑 14樓 13室,$255.15萬,--,--,土地註冊處
2025-02-13,昭明苑 23樓 2室,$285.42萬,--,--,土地註冊處
2025-02-13,昭明苑 28樓 5室,$289.95萬,--,--,土地註冊處
2025-02-13,昭明苑 41樓 1室,$216.24萬,--,--,土地註冊處
2025-02-13,天平邨 天明樓 (4座) 17樓 29室,$268萬,349呎,"@$7,679",土地註冊處
2025-02-13,Double Coast 1期 Double Coast I 3座 8樓 G室,$449萬,265呎,"@$16,943",土地註冊處
2025-02-13,瑞和大廈 5樓 D室,$300萬,295呎,"@$10,169",土地註冊處
2025-02-13,翠怡花園 1期 5座 25樓 G室,$375萬,368呎,"@$10,190",土地註冊處
2025-02-13,港景峰 3座 41樓 B室,"$1,510萬",780呎,"@$19,359",土地註冊處
2025-02-13,曉麗苑 曉逸閣 (F座) 一樓 11室,$460萬,604呎,"@$7,616",土地註冊處
2025-02-13,安秀苑 A座 28樓 22室,$273.4萬,--,--,土地註冊處
2025-02-13,太就樓 二樓 D室,$245萬,312呎,"@$7,853",土地註冊處
2025-02-13,曉麗苑 曉和閣 (G座) 二十八樓 6室,$265萬,431呎,"@$6,148",土地註冊處
2025-02-12,yoo Residence 低層 A室,$750萬,442呎,"@$16,968",中原集團
2025-02-12,東頭(二)邨 貴東樓 中層 7室,$350萬,544呎,"@$6,434",中原集團
2025-02-12,愉景灣 3期寶峰 寶晶閣 中層 E室,$296萬,368呎,"@$8,043",中原集團
2025-02-12,美孚新邨 3期 百老匯街41-43號 低層 43號C室,$490萬,509呎,"@$9,627",中原集團
2025-02-12,美孚新邨 4期 百老匯街89-91號 中層 89號C室,$700萬,767呎,"@$9,126",中原集團
2025-02-12,寶盈花園 5座 低層 J室,$392萬,427呎,"@$9,180",中原集團
2025-02-12,惠安苑 E座 中層 4室,$838萬,894呎,"@$9,374",中原集團
2025-02-12,柏景灣 1期 7座 低層 A室,"$1,336.66萬",737呎,"@$18,136",中原集團
2025-02-12,寶福大廈 高層 A室,$291萬,266呎,"@$10,940",中原集團
2025-02-12,藍灣半島 9座 低層 A室,"$1,178萬",850呎,"@$13,859",中原集團
2025-02-12,賽西湖大廈 2座 高層 A室,"$2,668萬","1,297呎","@$20,571",中原集團
2025-02-12,The Parkside 2座 中層 D室,"$1,168萬",725呎,"@$16,110",中原集團
2025-02-12,雅利德樺臺 高層 E室,"$1,350萬",913呎,"@$14,786",中原集團
2025-02-12,將軍澳廣場 2期 7座 中層 E室,$630萬,459呎,"@$13,725",中原集團
2025-02-12,爾登豪庭,"$1,035萬","1,067呎","@$9,700",中原集團
2025-02-12,河畔花園 E座 中層 4室,$280萬,242呎,"@$11,570",中原集團
2025-02-12,景峰花園 1座 低層 J室,$275.3萬,480呎,"@$5,735",中原集團
2025-02-12,運頭塘邨 運臨樓 (2座) 高層 6室,$280萬,445呎,"@$6,292",中原集團
2025-02-12,賽西湖大廈 3座 高層 A室,"$2,008萬","1,124呎","@$17,865",中原集團
2025-02-12,愛琴海岸 8座 低層 B室,$676萬,741呎,"@$9,123",中原集團
2025-02-12,荃德花園 A座 高層 C室,$348萬,340呎,"@$10,235",中原集團
2025-02-12,綠悠雅苑 1座 高層 H室,$556.8萬,539呎,"@$10,330",中原集團
2025-02-12,逸南 低層 B室,"$12,000",186呎,@$65,中原集團
2025-02-12,銀湖．天峰 3座 高層 A室,"$37,000",977呎,@$38,中原集團
2025-02-12,珀玥 中層 C室,"$14,000",201呎,@$70,中原集團
2025-02-12,日出康城 6期 Lp6 2座 高層 A室,"$32,000",867呎,@$37,中原集團
2025-02-12,尚．珒溋 1座 高層 J室,"$24,000",484呎,@$50,中原集團
2025-02-12,栢慧豪園 1期 5座 中層 D室,"$12,500",498呎,@$25,中原集團
2025-02-12,順利大廈 高層 C室,"$12,500",260呎,@$48,中原集團
2025-02-12,太古城 星輝台 金星閣 (52座) 高層 E室,"$23,800",582呎,@$41,中原集團
2025-02-12,天璽 21座 - 6區 (彗鑽) 高層 B室,"$100,000","1,333呎",@$75,中原集團
2025-02-12,凱帆軒 2座 低層 C室,"$19,000",426呎,@$45,中原集團
2025-02-12,茵怡花園 3座 低層 D室,"$17,000",495呎,@$34,中原集團
2025-02-12,蔚藍灣畔 5座 低層 G室,"$18,500",--,--,中原集團
2025-02-12,維景灣畔 2期 9座 高層 H室,"$21,000",498呎,@$42,中原集團
2025-02-12,葵芳匯 低層 D室,"$18,300",400呎,@$46,中原集團
2025-02-12,都會駅 2期 城中駅 9座 高層 D室,"$19,200",513呎,@$37,中原集團
2025-02-12,青雲閣 低層 C室,"$15,000",393呎,@$38,中原集團
2025-02-12,倚雲閣 中層 D室,"$53,000","1,198呎",@$44,中原集團
2025-02-12,菁泉雅居 A座 中層 C室,"$14,300",397呎,@$36,中原集團
2025-02-12,嘉熙 6座 低層 J室,"$13,500",336呎,@$40,中原集團
2025-02-12,金獅花園 1期 金輝閣 (E座) 中層 8室,"$13,000",266呎,@$49,中原集團
2025-02-12,嘉薈軒 高層 9室,"$24,000",420呎,@$57,中原集團
