queriedDistrict,queriedCode,propertyID,buildingNameEn,address,developers,opDateDisplayName,floorDisplayName,districtNameEn,zoneEn,sellCount,rentCount,transCount
Kwun Tong,WS032,f7306c76-e2e4-4067-91ab-9fd678d9848f,Cheung Hing Industrial Building (KT),23 Tai Yip Street,,1970 Year,12 Floor(s),Kwun Tong,Kowloon,2,1,0
Kwun Tong,WS032,f3055331-a1c6-4818-8247-bfe673edfc73,Chen Yip Industrial Building,5 Lai Yip Street,,1972 Year,11 Floor(s),Kwun Tong,Kowloon,0,2,3
Kwun Tong,WS032,43a6d574-18fd-46d1-aa99-151406f55cdb,Fat Lee Industrial Building,17 Hung To Road,,1971 Year,13 Floor(s),Kwun Tong,Kowloon,2,0,1
Kwun Tong,WS032,4114025c-b110-49e2-bfc6-576562716511,Hung Shing Industrial Building (KT),27 Tai Yip Street,,1978 Year,12 Floor(s),Kwun Tong,Kowloon,2,0,0
Kwun Tong,WS032,1fbe6fad-022c-4038-a041-eb13d855ddf7,Houtex Industrial Building,16 Hung To Road,,1987 Year,14 Floor(s),Kwun Tong,Kowloon,0,2,0
Kwun Tong,WS032,cbf9e8f0-0f39-4c33-8750-3c32a9ae5137,East Sun Industrial Building,20 Shing Yip Street,,1967 Year,12 Floor(s),Kwun Tong,Kowloon,0,2,3
Kwun Tong,WS032,3aa7b9c2-4f2c-44b8-b015-baa02faa9675,Sui Tai Wai Kee Plaza,25 Hung To Road,,1965 Year,9 Floor(s),Kwun Tong,Kowloon,0,2,39
Kwun Tong,WS032,4b5adb80-e6ea-4c15-922d-157457d5090f,Lladro Building,72 Hoi Yuen Road,Sun Hung Kai Properties Limited,1986 Year,14 Floor(s),Kwun Tong,Kowloon,1,1,13
Kwun Tong,WS032,36659533-ee24-4ce3-97fe-92bed2af1679,House of Corona,50 Hung To Road,,1966 Year,10 Floor(s),Kwun Tong,Kowloon,2,0,5
Kwun Tong,WS032,40597334-a38f-4cca-8887-16256a18bb60,Wang Cheung Industrial Building (KT),168 Wai Yip Street,,1966 Year,13 Floor(s),Kwun Tong,Kowloon,2,0,2
Kwun Tong,WS032,2efbd9ed-078f-474d-a642-74e2a7eb5dee,Capella HTR,47 Hung To Road,,1983 Year,14 Floor(s),Kwun Tong,Kowloon,0,2,0
Kwun Tong,WS032,9033d3ab-ab91-4f29-9227-6d17a6316d74,Prosperity Industrial Building,89 Wai Yip Street,,1975 Year,11 Floor(s),Kwun Tong,Kowloon,2,2,0
Kwun Tong,WS032,5da76ff0-aa62-4ae6-95ad-ecf8f2a64f9c,The Quayside,77 Hoi Bun Road,,2019 Year,24 Floor(s),Kwun Tong,Kowloon,0,2,1
Kwun Tong,WS032,a60b5124-d686-457a-aecf-770ee96a59f0,Meyer Industrial Building Block 1,2 Chong Yip Street,,1971 Year,12 Floor(s),Kwun Tong,Kowloon,1,0,3
Kwun Tong,WS032,97b3cbcc-ef03-4620-991a-908cde1b3e48,Morlite Building,40 Hung To Road,,1970 Year,8 Floor(s),Kwun Tong,Kowloon,1,0,1
Kwun Tong,WS032,4f98ef41-7ea3-42e2-b00c-c21505075a03,Southtex Building,51 Tsun Yip Street,,2000 Year,22 Floor(s),Kwun Tong,Kowloon,1,0,0
Kwun Tong,WS032,899ed001-9ae8-497e-896d-342709854cb6,Ocean Industrial Building,29 Tai Yip Street,Cheung Kong (Holdings) Limited,1989 Year,14 Floor(s),Kwun Tong,Kowloon,0,1,0
Kwun Tong,WS032,53bc495c-c806-4cff-83a4-8d1d5c9b9ab4,Yau Tong Industrial Building Block 2,16 Sze Shan Street,,1978 Year,2 Floor(s),Kwun Tong,Kowloon,1,0,0
Kwun Tong,WS032,77971660-1cf5-409b-a7ed-dc5bdee92264,Wing Ying Industrial Building,95 Wai Yip Street,,1972 Year,7 Floor(s),Kwun Tong,Kowloon,0,1,0
Kwun Tong,WS032,a9350a9c-e897-44e4-baa6-c0b25add0e10,Wai Yip Industrial Building,171 Wai Yip Street,,1970 Year,12 Floor(s),Kwun Tong,Kowloon,1,0,6
Kwun Tong,WS032,d3b205ea-627e-403e-97c6-41cfa5877a32,28 Hung To Road,28 Hung To Road,,1988 Year,13 Floor(s),Kwun Tong,Kowloon,0,1,2
Kwun Tong,WS032,998f9e2e-d4a8-4d06-aea5-9c1c851c4379,Lee On Industrial Building,70 Hung To Road,,1978 Year,13 Floor(s),Kwun Tong,Kowloon,0,1,1
Kwun Tong,WS032,654e63a6-20b4-44f9-83db-00235de4a441,Fung Yip Industrial Building,170 Wai Yip Street,,1982 Year,14 Floor(s),Kwun Tong,Kowloon,0,1,0
Kwun Tong,WS032,57712665-5f99-4519-bd95-bcb8ac35240f,Two Harbour Square,180 Wai Yip Street,"Sun Hung Kai Properties Limited, Wong's International Holdings Limited",2017 Year,26 Floor(s),Kwun Tong,Kowloon,0,1,9
Kwun Tong,WS032,dc44bfe1-4ef9-4d96-8869-0a21d38eabc2,King Wan Industrial Building,54 Hung To Road,,1965 Year,8 Floor(s),Kwun Tong,Kowloon,1,0,0
Kwun Tong,WS032,584861cf-fed8-4d70-859f-2dbeee1940bb,Air Goal Cargo Building,330 Kwun Tong Road,,1991 Year,12 Floor(s),Kwun Tong,Kowloon,0,1,1
Kwun Tong,WS032,f8e3df06-9818-4b2c-992e-f7aac1fe693e,Hing Win Factory Building,110 How Ming Street,,1980 Year,15 Floor(s),Kwun Tong,Kowloon,1,0,0
Kwun Tong,WS032,00f6146b-1220-4fa8-8320-624d212952ec,Tai Yick Industrial Building,14 Sze Shan Street,,1981 Year,9 Floor(s),Kwun Tong,Kowloon,1,0,0
Kwun Tong,WS032,bf9e17b6-06e6-4247-be77-f66d35208db1,Kin Tak Fung Industrial Building,174 Wai Yip Street,,1970 Year,15 Floor(s),Kwun Tong,Kowloon,1,0,11
Kwun Tong,WS032,41fb7896-cd97-4f94-958b-e34786cdc002,Hung Mou Industrial Building,62 Hung To Road,Chinachem Group,1980 Year,14 Floor(s),Kwun Tong,Kowloon,1,1,1
Kwun Tong,WS032,2fa21f44-781a-490f-89f4-4a2da00e7c64,Contempo Place,81 Hung To Road,,1983 Year,14 Floor(s),Kwun Tong,Kowloon,0,1,1
Kwun Tong,WS032,2504913a-27c0-4ede-999d-a7e046e14f7d,Viet Shing Factory Building,145 Wai Yip Street,,1969 Year,13 Floor(s),Kwun Tong,Kowloon,1,0,1
Kwun Tong,WS032,52e39375-3034-4a63-916b-f273d8be9ae4,Union Industrial Building (KT),116 Wai Yip Street,,1971 Year,14 Floor(s),Kwun Tong,Kowloon,1,1,0
Kwun Tong,WS032,1edad584-dfea-4f06-b516-c63ce3bd72d7,Jone Mult Factory Building,169 Wai Yip Street,,1983 Year,14 Floor(s),Kwun Tong,Kowloon,1,0,8
Kwun Tong,WS032,337aa8d1-0b70-4cf9-b9c8-0b68dbebae5d,Milkyway Building,77 Hung To Road,,1972 Year,6 Floor(s),Kwun Tong,Kowloon,1,0,0
Kwun Tong,WS032,82014ff1-7f8a-4a07-8f7e-178a7cde5968,Gemmy Factory Building,12 Hung To Road,,1978 Year,12 Floor(s),Kwun Tong,Kowloon,0,1,2
Kwun Tong,WS032,aaa443dd-f1a1-403d-b45d-b8128f1630df,Mai Gar Industrial Building,146 Wai Yip Street,,1972 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,24
Kwun Tong,WS032,28220eb3-6f20-400d-a448-a6e30088fd5f,Siu Fu Factory Building,201 Wai Yip Street,,1965 Year,6 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,14b3848e-5ad9-4404-aa97-e693ee8b6d2b,Tak Shun Industrial Building,154 Wai Yip Street,,1970 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,59cbd012-4ae9-4740-925d-4a55dd777133,Pang Kwong Building,59 Hung To Road,,1988 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,16
Kwun Tong,WS032,92df846a-61cc-42b5-a895-ea183397ee5e,Kimball Industrial Building,155 Wai Yip Street,,1970 Year,9 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,45578660-0e5b-4c2b-885d-93efa288986d,Storefriendly Tower (Peninsula East),82 Hung To Road,,1970 Year,9 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,a4b15248-83fe-4769-bf79-c596ff8fd4c7,Grand Business Plaza,153 Wai Yip Street,,1997 Year,23 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,2830fa48-2d90-485c-a7e6-5bb3b3f4a256,National Industrial Building,23 Hing Yip Street,,1971 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,1fd859e1-dd0d-4a2f-ba47-daf614a71d07,Jumbo Industrial Building,189 Wai Yip Street,,1971 Year,13 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,06bf7584-0cfc-4d0e-bfad-c53234839c54,D.J. Securities Building,171 Hoi Bun Road,,1966 Year,13 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,749b59c1-7bbd-4f0b-bd73-c6af7a96eaac,H.S. Chan Building,4 Hung To Road,,1965 Year,8 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,5fd622d0-9329-4ac2-a7af-c62ef0857e23,Room Kwun Tong,338 Kwun Tong Road,,1970 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,44b0a542-2611-4dd7-8a2b-9eccf264a060,Tak Lung Industrial Building,179 Wai Yip Street,,1972 Year,13 Floor(s),Kwun Tong,Kowloon,0,0,7
Kwun Tong,WS032,8d8161c5-e310-4f74-9137-910fdfb4c50c,Two Sky Parc,51 Hung To Road,Sino Land Company Limited,1996 Year,33 Floor(s),Kwun Tong,Kowloon,0,0,9
Kwun Tong,WS032,042eaa50-b63c-4e46-bec7-5f6f312a4559,China-Trade Centre,122-124 Wai Yip Street,China Fen Hin (Holdings) Limited,1993 Year,17 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,55d0689a-e2dd-4b2a-b523-47579b58a26c,Wing Fat Loong Industrial Building,136 Wai Yip Street,,1979 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,c4183ad2-4652-47b1-a652-1a19f283fb48,Tak Sing Industrial Building,28 Hung To Road,Glorious Sun Group,1971 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,abd9aa64-1058-4504-a132-2de545e42702,On Cheong Factory Building,19 Tai Yip Street,,1970 Year,8 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,21d54811-0595-4395-9524-95ca9be5409d,Yau Tong Industrial Building Block 1,2 Shung Shun Street,,1977 Year,11 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,1c5be17c-852d-404e-aa52-00c6404cc917,Fen Hin Industrial Building,101 Wai Yip Street,,1979 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,be5f2fe4-72e7-4b66-9234-216ec374ca34,Yip Fat Factory Building Block 1,77 Hoi Yuen Road,,1978 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,4b61594c-69e2-4897-b635-68b67862c5cd,Yue Xiu Industrial Building,87 Hung To Road,Guangzhou Investment Company Limited,1966 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,251474e9-c312-45c9-92f3-c172d30dae79,Tai Fung Industrial Building,61 Hung To Road,Sun Hung Kai Properties Limited,1990 Year,13 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,4da263a8-3990-4eb3-acf7-c80a7fc6efbe,Takad Centre,135 Wai Yip Street,,1978 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,4
Kwun Tong,WS032,b9ed00d8-8432-4844-b5ae-afe99cadda48,Yau Tong Industrial Building Block 4,18-20 Sze Shan Street,,1979 Year,,Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,8aa8df16-3e40-4c5c-8a4e-0ba8e873c1bd,Yip Fat Factory Building Block 2,75 Hoi Yuen Road,,1978 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,b2b5db7d-f40e-4ccd-be93-4c2067764dd4,Wanda Industrial Building,328 Kwun Tong Road,,1966 Year,10 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,90b9976d-924c-4744-b5f2-ebd1e4e46243,Johnson Industrial Mansion,340 Kwun Tong Road,,1971 Year,11 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,8833e5d4-d2ea-4862-b506-56455d76b96c,Knapwood Industrial Building,10 Hung To Road,,1965 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,bc0776b8-aa66-4619-8c43-944fc859f8e2,KT336,334-336 Kwun Tong Road,,1966 Year,11 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,1eb2c653-f2e9-450c-af37-b8d900ceee3d,Good Year Industrial Building,119-121 How Ming Street,,1978 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,395242e3-4068-4432-b928-9b732fd5a7e1,Kinox Centre,9 Hung To Road,Paliburg Investments Limited,1994 Year,20 Floor(s),Kwun Tong,Kowloon,0,0,5
Kwun Tong,WS032,4cd5e7ce-fed7-4d29-9154-927bcea92721,Easy-Pack Industrial Building,140 Wai Yip Street,,1966 Year,6 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,18a7b2b1-09d4-4dfe-9935-de8800278363,Gee Lok Industrial Building,34 Hung To Road,,1981 Year,15 Floor(s),Kwun Tong,Kowloon,0,0,7
Kwun Tong,WS032,fd0d341c-6296-44f2-8feb-18905a10949d,Harbour Sky,28 Sze Shan Street,,1978 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,4
Kwun Tong,WS032,737f5ec8-62e5-45d2-9520-5c5e67f65020,Millennium City 1 Standard Chartered Twr,388 Kwun Tong Road,Sun Hung Kai Properties Limited,1998 Year,30 Floor(s),Kwun Tong,Kowloon,0,0,4
Kwun Tong,WS032,a2ed3011-4792-4011-98cd-6ec55e1ec973,Ko Leung Factory Building,25 Tai Yip Street,,1970 Year,8 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,e2ec1ab7-5336-4a15-ac34-d5692b8fb5d4,Millennium City Phase 6,392 Kwun Tong Road,Sun Hung Kai Properties Limited,2007 Year,35 Floor(s),Kwun Tong,Kowloon,0,0,6
Kwun Tong,WS032,e57a6678-1921-4a4b-9f2a-89a7c9ef8ef6,Landmark East - AXA Tower(Twr1),100 How Ming Street,Winsor Properties Holdings Limited,2008 Year,42 Floor(s),Kwun Tong,Kowloon,0,0,5
Kwun Tong,WS032,a4a62919-e984-40d6-81c9-d91219e846d7,Landmark East - AIA Tower(Twr2),100 How Ming Street,Winsor Properties Holdings Limited,2008 Year,45 Floor(s),Kwun Tong,Kowloon,0,0,6
Kwun Tong,WS032,8123f822-952f-4bcc-a28e-05598b0ef984,Ho King Factory Building,9 Tai Yip Street,,1971 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,d0ac790a-2279-4789-a2b2-7f283163a817,Dah Way Industrial Building (Revitalised),86 Hung To Road,,1971 Year,9 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,70b300c3-64e5-4b08-bc64-e1277c493e30,Wing Tai Factory Building,3 Tai Yip Street,,1973 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,8ec9330e-618e-45e7-b2fe-17755beb097d,HKI Building,56 Hung To Road,,1965 Year,9 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,743822fa-0dd8-4994-8ded-387481982072,Hong Kong Commercial Daily Building,332 Kwun Tong Road,,1968 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,6072ec71-f685-4acc-ae01-4c512e800685,Aitken Vanson Centre,61 Hoi Yuen Road,Sun Hung Kai Properties Limited,1998 Year,33 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,b32cb324-6115-4f90-a9a8-4aa03a690bc4,Yeung Yiu Chung (No. 5) Industrial Bldg.,34 Tai Yip Street,,1976 Year,8 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,c606b10e-98c1-4506-a822-4671bbe9ea81,Hay Nien Building,1 Tai Yip Street,,1980 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,8ed27a69-84f9-44c0-8587-9039b5363c07,167-169 Hoi Bun Road,167-169 Hoi Bun Road,,1969 Year,5 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,9a0ae331-8873-49c0-8ed9-33dca345404d,Genplas Factory Building,56 Hoi Yuen Road,,1965 Year,11 Floor(s),Kwun Tong,Kowloon,0,0,20
Kwun Tong,WS032,784f2a6b-0e83-4313-88a7-094d8b8a8801,Ray Centre,88 Hung To Road,,1991 Year,15 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,dc0f32fa-dc0d-4f5b-a60b-ea7d2de5c81b,D. J. Building,173 Hoi Bun Road,,1980 Year,13 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,84ec2c84-8dd7-4354-b01c-c183aceab1cf,Lever Tech Centre,69-71 King Yip Street,,1995 Year,27 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,9c7e5f17-3e0b-42e6-a0e6-c8e4ff5781c6,South Asia Building,108 How Ming Street,,1991 Year,17 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,e0343bee-d245-4977-8a9c-3877d614b398,Union Industrial Building Block B,27 Ko Fai Road,,1981 Year,5 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,b730f9c0-d814-4033-bb5b-cc4dc779da58,Kin Sang Industrial Building,147 Wai Yip Street,,1968 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,3a91af9e-99a8-4141-8878-638afacdcc12,One Sky Parc,53 Hung To Road,,1997 Year,22 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,8848b920-7e6b-4468-ae86-1d24b235c3a2,Secure House,68 How Ming Street,,1971 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,194032ae-05af-46ce-8ec3-fee7847b5006,World Interests Building,8 Tsun Yip Lane,,1982 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,852741bd-0bb8-42f5-8018-b48879d92564,Karin Building,166 Wai Yip Street,,1979 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,0a2f9800-8069-4a87-a179-fcbe88cd86d1,Yat Sang Industrial Building,13 Tai Yip Street,,1971 Year,11 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,64a7f537-2f53-477c-a397-057c6fadae37,Camelpaint Buildings Block II,62 Hoi Yuen Road,Yue Xiu Property Development Limited,1981 Year,13 Floor(s),Kwun Tong,Kowloon,0,0,13
Kwun Tong,WS032,2d01f491-e33d-4ff7-b2f8-26f2f3e08853,South China Factory Building,157-159 Wai Yip Street,,1970 Year,8 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,7b15c14e-8b5f-4ba3-a786-5c56bc517a0a,Crystal Industrial Building,71 How Ming Street,,1965 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,a29c72d2-bf07-4f53-a673-d28116397f74,Fortune Industrial Building,35 Tai Yip Street,,1977 Year,7 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,0563e2fc-28aa-4a5f-8ed0-813e0af0d5cc,Manulife Place,348 Kwun Tong Road,SUNTONE KB (Hong KongSAR) Limited /MAPLETREE INVESTMENTS,2018 Year,24 Floor(s),Kwun Tong,Kowloon,0,0,2
Kwun Tong,WS032,55cddb80-62f6-4072-959c-6a88580d5b54,Mai Tower,132 Wai Yip Street,,1964 Year,10 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,0de663cf-b947-4557-abce-50f36b9a6089,Lico Industrial Building,324 Kwun Tong Road,,1966 Year,9 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,594a016f-a162-4ae4-a08f-0a7841bb9d6d,Kwun Kee Tailor Industrial Centre,120 Wai Yip Street,,1978 Year,12 Floor(s),Kwun Tong,Kowloon,0,0,3
Kwun Tong,WS032,b96f4bb6-c309-4dba-ace3-29ae0ae530e2,4 Tai Yip Street,4 Tai Yip Street,,1974 Year,6 Floor(s),Kwun Tong,Kowloon,0,0,0
Kwun Tong,WS032,65c12a2f-dce9-4f93-9e73-8753ce193400,Draco Industrial Building,46 Lai Yip Street,,1981 Year,14 Floor(s),Kwun Tong,Kowloon,0,0,1
Kwun Tong,WS032,3462217d-53f7-452b-ab3d-6ea1b72cddf0,Gloria Weaving & Knitting Factory,1 Tung Yuen Street,,,7 Floor(s),Kwun Tong,Kowloon,0,0,0
Mongkok,WS020,d4ce18fc-b3ad-4523-a28b-9eebf0dba41c,Argyle Centre Phase I,688 Nathan Road,Hang Lung Properties Limited,1982 Year,21 Floor(s),Mongkok,Kowloon,26,17,20
Mongkok,WS020,69ba8e4b-5d34-4971-b684-8448b39e9c5d,Witty Commercial Building,1 Tung Choi Street,,1984 Year,23 Floor(s),Mongkok,Kowloon,27,8,27
Mongkok,WS020,5bf1710b-eb1d-4fef-89d1-a3acacbb4a5c,Chung Kiu Commercial Building,47-51 Shantung Street,,1977 Year,24 Floor(s),Mongkok,Kowloon,13,7,1
Mongkok,WS020,54a7921d-ed37-470a-91ce-724553361f4f,Golden Era Plaza,39-55 Sai Yee Street,,1999 Year,25 Floor(s),Mongkok,Kowloon,0,13,2
Mongkok,WS020,cc7d1b50-bc77-4af1-a02b-8f5c955a77eb,Dundas Square,43 Dundas Street,,1996 Year,22 Floor(s),Mongkok,Kowloon,10,4,4
Mongkok,WS020,1b44b52b-35db-4230-97b5-4e4f8691ed32,Richmond Commercial Building,107-111 Argyle Street,,1994 Year,26 Floor(s),Mongkok,Kowloon,6,6,12
Mongkok,WS020,237dac0f-53fb-4ae2-b8e7-e13ceaecc69c,Sincere House,83 Argyle Street,,,,,,10,5,2
Mongkok,WS020,503421d4-36b3-4dad-98e6-57c0041aa482,Nathan Centre,580-0 Nathan Road,,1982 Year,24 Floor(s),Mongkok,Kowloon,8,7,7
Mongkok,WS020,a2f5f73d-f900-4b66-94b5-2be2f8f8cd6e,Sino Centre,582-592 Nathan Road,Sino Land Company Limited,1979 Year,21 Floor(s),Mongkok,Kowloon,7,5,13
Mongkok,WS020,a76efe96-5434-4813-8647-5fd04f35d434,Prosperity Centre,982 Canton Road,K. Wah Properties (Holdings) Limited,1996 Year,25 Floor(s),Mongkok,Kowloon,6,4,7
Mongkok,WS020,1e1c09e3-b231-4cc5-a7e3-cf15095998be,Wealth Commercial Centre,42-56 Kwong Wa Street,Henderson Land Development Company Limited,1993 Year,28 Floor(s),Mongkok,Kowloon,9,0,5
Mongkok,WS020,a565bde9-cd23-4784-a662-62f131e3e821,Hua Chiao Commercial Centre,678 Nathan Road,,1997 Year,21 Floor(s),Mongkok,Kowloon,0,6,4
Mongkok,WS020,04b3d6e1-2ae1-4228-b243-580ea2cfec61,Ginza Plaza,2 Sai Yeung Choi Street South,Sun Hung Kai Properties Limited,1996 Year,24 Floor(s),Mongkok,Kowloon,4,0,15
Mongkok,WS020,9b9aa339-5737-46c1-9075-35a94ca96434,Silvercorp International Tower,707-713 Nathan Road,Capital World Investments Limited,1994 Year,24 Floor(s),Mongkok,Kowloon,1,2,1
Mongkok,WS020,65cb551d-2eb6-43c0-aa1d-5c5d8648b959,655 Nathan Road,655 Nathan Road,,1966 Year,29 Floor(s),Mongkok,Kowloon,0,3,4
Mongkok,WS020,04553a04-9452-4651-b73a-180dcbc0e1a7,Langham Place,8 Argyle Street,,,,,,0,2,10
Mongkok,WS020,e17437bc-5a39-447a-995b-4f6f0a1b8599,Langham Place,8 Argyle Street,Great Eagle Holdings Limited,2004 Year,59 Floor(s),Mongkok,Kowloon,0,2,10
Mongkok,WS020,b200e028-aa4e-476d-aa3f-e99fe016f252,Omega Plaza,32-34 Dundas Street,Sino Land Company Limited,1993 Year,23 Floor(s),Mongkok,Kowloon,0,2,1
Mongkok,WS020,3715c9a3-0c3c-4017-867b-a1c51a3f7938,Gala Place,56 Dundas Street,Hang Lung Properties Limited,1975 Year,25 Floor(s),Mongkok,Kowloon,0,0,7
Mongkok,WS020,63661c58-1b31-45ee-b406-4512d8c084a3,Chow Tai Fook Commercial Centre,580 Nathan Road,New World Development Company Limited,1997 Year,23 Floor(s),Mongkok,Kowloon,0,0,1
Mongkok,WS020,b7b4a4f4-2d5e-4a8a-b456-77a93dd3e7b5,Win Century Centre,2 Mong Kok Road,Appearance Estate Limited,1997 Year,22 Floor(s),Mongkok,Kowloon,0,0,0
Mongkok,WS020,302c51c2-528d-429c-b3bb-d46f52e695d9,Hollywood Plaza,610 Nathan Road,Hang Lung Properties Limited,1984 Year,24 Floor(s),Mongkok,Kowloon,0,0,20
Mongkok,WS020,7d0d8731-5a44-4367-aff7-37095c8113b1,Wai Fung Plaza,664 Nathan Road,Central Development Limited,1984 Year,21 Floor(s),Mongkok,Kowloon,0,0,1
Mongkok,WS020,d529596f-07d7-4de1-9db3-caa90f106f92,"Office Tower One, Grand Plaza",639 Nathan Road,,1986 Year,23 Floor(s),Mongkok,Kowloon,0,0,7
Mongkok,WS020,2ab62d4c-8fe6-4161-b505-7a94fc26500f,"Office Tower Two, Grand Plaza",625 Nathan Road,,1976 Year,20 Floor(s),Mongkok,Kowloon,0,0,5
Mongkok,WS020,003bfbd9-39e6-4d55-81da-638dbf67984c,Righteous Centre,585 Nathan Road,Henderson Land Development Company Limited,1996 Year,26 Floor(s),Mongkok,Kowloon,0,0,7
Mongkok,WS020,5b0710db-1f97-40ae-9002-34cd4623cae0,38 Plaza,38 Shantung Street,,1998 Year,18 Floor(s),Mongkok,Kowloon,0,0,1
Prince Edward,WS019,697e371e-a54b-4280-8ee4-27cb5bcdf451,Kowloon Investment Building,8 Bute Street,,1973 Year,12 Floor(s),Prince Edward,Kowloon,0,33,0
Prince Edward,WS019,f8bd9d6d-6837-4fcf-b42d-0d2f7b0dd77b,Belgian Bank Building,721-725 Nathan Road,Rich Treasure Development Limited,1977 Year,17 Floor(s),Prince Edward,Kowloon,8,3,5
Prince Edward,WS019,f2a70f77-8963-4ecb-9301-0df5df11feb7,Allied Plaza,760 Nathan Road,,,,,,5,4,6
Prince Edward,WS019,4a02fc35-6453-45cf-bbea-8e6886945a7f,Pioneer Centre,750-758 Nathan Road,,1995 Year,25 Floor(s),Prince Edward,Kowloon,0,5,10
Prince Edward,WS019,f885e757-8b59-4092-bb7f-592a115c79e5,Summit Insurance Building,789 Nathan Road,Hsin Chong Properties Limited,1984 Year,14 Floor(s),Prince Edward,Kowloon,3,1,0
Prince Edward,WS019,01ace221-c057-4222-b277-5f2fc7c9ccfa,China Paint Building,1163 Canton Road,,1963 Year,9 Floor(s),Prince Edward,Kowloon,0,3,2
Prince Edward,WS019,fb63fe86-5496-427b-bf9d-36b88e2f8a5c,Fuk Chiu Factory Building,20 Bute Street,,1972 Year,13 Floor(s),Prince Edward,Kowloon,1,1,1
